Date_Incoming_call,Incoming_Call_Time,Month,WeekDay,DataWeekNum
26/01/2019,12:25:00,Jan,Saturday,107
27/01/2019,10:25:00,Jan,Sunday,108
27/01/2019,21:40:00,Jan,Sunday,108
28/01/2019,10:15:00,Jan,Monday,108
29/01/2019,06:20:00,Jan,Tuesday,108
29/01/2019,09:51:00,Jan,Tuesday,108
29/01/2019,15:29:00,Jan,Tuesday,108
29/01/2019,16:05:00,Jan,Tuesday,108
30/01/2019,09:37:00,Jan,Wednesday,108
30/01/2019,16:14:00,Jan,Wednesday,108
30/01/2019,17:57:00,Jan,Wednesday,108
31/01/2019,06:10:00,Jan,Thursday,108
31/01/2019,08:00:00,Jan,Thursday,108
31/01/2019,10:29:00,Jan,Thursday,108
31/01/2019,11:30:00,Jan,Thursday,108
31/01/2019,11:41:00,Jan,Thursday,108
31/01/2019,14:03:00,Jan,Thursday,108
31/01/2019,16:45:00,Jan,Thursday,108
11/02/2019,16:30:00,Feb,Monday,110
11/02/2019,22:40:00,Feb,Monday,110
12/02/2019,16:30:00,Feb,Tuesday,110
13/02/2019,06:55:00,Feb,Wednesday,110
13/02/2019,12:50:00,Feb,Wednesday,110
13/02/2019,22:25:00,Feb,Wednesday,110
13/02/2019,23:00:00,Feb,Wednesday,110
14/02/2019,09:05:00,Feb,Thursday,110
14/02/2019,10:00:00,Feb,Thursday,110
14/02/2019,14:30:00,Feb,Thursday,110
14/02/2019,14:41:00,Feb,Thursday,110
15/02/2019,15:30:00,Feb,Friday,110
15/02/2019,16:30:00,Feb,Friday,110
15/02/2019,21:56:00,Feb,Friday,110
16/02/2019,13:30:00,Feb,Saturday,110
16/02/2019,13:35:00,Feb,Saturday,110
18/02/2019,08:50:00,Feb,Monday,111
18/02/2019,11:25:00,Feb,Monday,111
19/02/2019,13:50:00,Feb,Tuesday,111
19/02/2019,15:00:00,Feb,Tuesday,111
20/02/2019,15:05:00,Feb,Wednesday,111
20/02/2019,15:50:00,Feb,Wednesday,111
21/02/2019,10:00:00,Feb,Thursday,111
21/02/2019,11:35:00,Feb,Thursday,111
22/02/2019,07:15:00,Feb,Friday,111
22/02/2019,12:00:00,Feb,Friday,111
22/02/2019,12:00:00,Feb,Friday,111
23/02/2019,19:05:00,Feb,Saturday,111
23/02/2019,21:05:00,Feb,Saturday,111
24/02/2019,06:50:00,Feb,Sunday,112
24/02/2019,12:00:00,Feb,Sunday,112
24/02/2019,17:00:00,Feb,Sunday,112
25/02/2019,05:30:00,Feb,Monday,112
26/02/2019,06:00:00,Feb,Tuesday,112
26/02/2019,19:00:00,Feb,Tuesday,112
01/03/2019,01:00:00,Mar,Friday,112
02/03/2019,12:00:00,Mar,Saturday,112
02/03/2019,20:00:00,Mar,Saturday,112
03/03/2019,08:25:00,Mar,Sunday,113
03/03/2019,10:00:00,Mar,Sunday,113
04/03/2019,07:00:00,Mar,Monday,113
04/03/2019,11:15:00,Mar,Monday,113
04/03/2019,14:15:00,Mar,Monday,113
05/03/2019,09:00:00,Mar,Tuesday,113
05/03/2019,11:29:00,Mar,Tuesday,113
06/03/2019,06:00:00,Mar,Wednesday,113
06/03/2019,10:20:00,Mar,Wednesday,113
06/03/2019,15:00:00,Mar,Wednesday,113
06/03/2019,15:20:00,Mar,Wednesday,113
07/03/2019,14:04:00,Mar,Thursday,113
08/03/2019,06:30:00,Mar,Friday,113
08/03/2019,08:00:00,Mar,Friday,113
10/03/2019,07:51:00,Mar,Sunday,114
10/03/2019,10:38:00,Mar,Sunday,114
10/03/2019,18:00:00,Mar,Sunday,114
11/03/2019,05:00:00,Mar,Monday,114
11/03/2019,12:00:00,Mar,Monday,114
11/03/2019,21:25:00,Mar,Monday,114
12/03/2019,09:00:00,Mar,Tuesday,114
12/03/2019,09:00:00,Mar,Tuesday,114
12/03/2019,10:12:00,Mar,Tuesday,114
12/03/2019,12:01:00,Mar,Tuesday,114
13/03/2019,00:20:00,Mar,Wednesday,114
13/03/2019,05:00:00,Mar,Wednesday,114
13/03/2019,09:52:00,Mar,Wednesday,114
13/03/2019,18:50:00,Mar,Wednesday,114
14/03/2019,09:03:00,Mar,Thursday,114
14/03/2019,10:30:00,Mar,Thursday,114
15/03/2019,05:00:00,Mar,Friday,114
15/03/2019,09:35:00,Mar,Friday,114
15/03/2019,14:05:00,Mar,Friday,114
15/03/2019,18:04:00,Mar,Friday,114
16/03/2019,01:31:00,Mar,Saturday,114
16/03/2019,05:00:00,Mar,Saturday,114
16/03/2019,16:55:00,Mar,Saturday,114
17/03/2019,10:20:00,Mar,Sunday,115
18/03/2019,05:00:00,Mar,Monday,115
18/03/2019,12:51:00,Mar,Monday,115
18/03/2019,13:00:00,Mar,Monday,115
19/03/2019,11:00:00,Mar,Tuesday,115
19/03/2019,11:00:00,Mar,Tuesday,115
19/03/2019,16:00:00,Mar,Tuesday,115
20/03/2019,05:00:00,Mar,Wednesday,115
20/03/2019,13:01:00,Mar,Wednesday,115
20/03/2019,16:10:00,Mar,Wednesday,115
20/03/2019,21:30:00,Mar,Wednesday,115
22/03/2019,06:35:00,Mar,Friday,115
22/03/2019,13:30:00,Mar,Friday,115
22/03/2019,17:10:00,Mar,Friday,115
22/03/2019,18:01:00,Mar,Friday,115
23/03/2019,13:10:00,Mar,Saturday,115
24/03/2019,18:30:00,Mar,Sunday,116
25/03/2019,07:00:00,Mar,Monday,116
25/03/2019,07:01:00,Mar,Monday,116
25/03/2019,09:00:00,Mar,Monday,116
26/03/2019,05:00:00,Mar,Tuesday,116
26/03/2019,07:15:00,Mar,Tuesday,116
26/03/2019,10:05:00,Mar,Tuesday,116
26/03/2019,16:20:00,Mar,Tuesday,116
27/03/2019,13:00:00,Mar,Wednesday,116
27/03/2019,18:15:00,Mar,Wednesday,116
28/03/2019,11:00:00,Mar,Thursday,116
28/03/2019,13:00:00,Mar,Thursday,116
28/03/2019,18:39:00,Mar,Thursday,116
29/03/2019,11:15:00,Mar,Friday,116
29/03/2019,13:00:00,Mar,Friday,116
30/03/2019,01:04:00,Mar,Saturday,116
31/03/2019,00:35:00,Mar,Sunday,117
31/03/2019,12:15:00,Mar,Sunday,117
31/03/2019,15:05:00,Mar,Sunday,117
01/04/2019,10:16:00,Apr,Monday,117
01/04/2019,14:02:00,Apr,Monday,117
01/04/2019,19:06:00,Apr,Monday,117
02/04/2019,09:30:00,Apr,Tuesday,117
02/04/2019,11:30:00,Apr,Tuesday,117
02/04/2019,14:55:00,Apr,Tuesday,117
02/04/2019,17:30:00,Apr,Tuesday,117
03/04/2019,05:05:00,Apr,Wednesday,117
03/04/2019,07:55:00,Apr,Wednesday,117
03/04/2019,09:00:00,Apr,Wednesday,117
03/04/2019,11:00:00,Apr,Wednesday,117
04/04/2019,07:55:00,Apr,Thursday,117
04/04/2019,14:00:00,Apr,Thursday,117
05/04/2019,06:05:00,Apr,Friday,117
05/04/2019,14:35:00,Apr,Friday,117
05/04/2019,23:15:00,Apr,Friday,117
06/04/2019,10:00:00,Apr,Saturday,117
06/04/2019,11:55:00,Apr,Saturday,117
07/04/2019,13:30:00,Apr,Sunday,118
08/04/2019,06:10:00,Apr,Monday,118
08/04/2019,11:50:00,Apr,Monday,118
08/04/2019,12:35:00,Apr,Monday,118
09/04/2019,13:41:00,Apr,Tuesday,118
09/04/2019,19:20:00,Apr,Tuesday,118
10/04/2019,06:00:00,Apr,Wednesday,118
10/04/2019,10:30:00,Apr,Wednesday,118
10/04/2019,14:00:00,Apr,Wednesday,118
10/04/2019,15:00:00,Apr,Wednesday,118
10/04/2019,16:00:00,Apr,Wednesday,118
10/04/2019,19:55:00,Apr,Wednesday,118
11/04/2019,15:59:00,Apr,Thursday,118
11/04/2019,16:13:00,Apr,Thursday,118
12/04/2019,09:00:00,Apr,Friday,118
12/04/2019,10:55:00,Apr,Friday,118
12/04/2019,17:00:00,Apr,Friday,118
13/04/2019,09:05:00,Apr,Saturday,118
14/04/2019,05:15:00,Apr,Sunday,119
15/04/2019,06:55:00,Apr,Monday,119
15/04/2019,12:20:00,Apr,Monday,119
17/04/2019,08:10:00,Apr,Wednesday,119
17/04/2019,16:00:00,Apr,Wednesday,119
17/04/2019,20:30:00,Apr,Wednesday,119
18/04/2019,06:50:00,Apr,Thursday,119
18/04/2019,16:00:00,Apr,Thursday,119
18/04/2019,19:30:00,Apr,Thursday,119
19/04/2019,12:25:00,Apr,Friday,119
19/04/2019,12:55:00,Apr,Friday,119
19/04/2019,14:55:00,Apr,Friday,119
19/04/2019,19:25:00,Apr,Friday,119
19/04/2019,20:15:00,Apr,Friday,119
20/04/2019,05:55:00,Apr,Saturday,119
20/04/2019,07:54:00,Apr,Saturday,119
20/04/2019,10:55:00,Apr,Saturday,119
20/04/2019,14:10:00,Apr,Saturday,119
21/04/2019,09:45:00,Apr,Sunday,120
21/04/2019,13:15:00,Apr,Sunday,120
22/04/2019,05:05:00,Apr,Monday,120
22/04/2019,12:15:00,Apr,Monday,120
22/04/2019,12:37:00,Apr,Monday,120
22/04/2019,14:00:00,Apr,Monday,120
23/04/2019,10:00:00,Apr,Tuesday,120
23/04/2019,18:00:00,Apr,Tuesday,120
24/04/2019,17:00:00,Apr,Wednesday,120
24/04/2019,20:20:00,Apr,Wednesday,120
25/04/2019,00:20:00,Apr,Thursday,120
25/04/2019,06:25:00,Apr,Thursday,120
25/04/2019,08:44:00,Apr,Thursday,120
26/04/2019,13:55:00,Apr,Friday,120
26/04/2019,22:50:00,Apr,Friday,120
27/04/2019,06:50:00,Apr,Saturday,120
29/04/2019,08:00:00,Apr,Monday,121
29/04/2019,08:30:00,Apr,Monday,121
29/04/2019,15:00:00,Apr,Monday,121
29/04/2019,18:30:00,Apr,Monday,121
30/04/2019,14:13:00,Apr,Tuesday,121
01/05/2019,13:15:00,May,Wednesday,121
01/05/2019,13:50:00,May,Wednesday,121
02/05/2019,18:00:00,May,Thursday,121
02/05/2019,22:30:00,May,Thursday,121
03/05/2019,10:45:00,May,Friday,121
03/05/2019,11:00:00,May,Friday,121
03/05/2019,17:00:00,May,Friday,121
04/05/2019,07:00:00,May,Saturday,121
04/05/2019,12:00:00,May,Saturday,121
04/05/2019,13:30:00,May,Saturday,121
05/05/2019,11:45:00,May,Sunday,122
05/05/2019,20:35:00,May,Sunday,122
06/05/2019,07:06:00,May,Monday,122
06/05/2019,07:45:00,May,Monday,122
06/05/2019,14:50:00,May,Monday,122
07/05/2019,15:00:00,May,Tuesday,122
07/05/2019,15:55:00,May,Tuesday,122
07/05/2019,16:45:00,May,Tuesday,122
08/05/2019,07:00:00,May,Wednesday,122
08/05/2019,11:21:00,May,Wednesday,122
08/05/2019,15:07:00,May,Wednesday,122
08/05/2019,19:05:00,May,Wednesday,122
09/05/2019,12:50:00,May,Thursday,122
09/05/2019,15:30:00,May,Thursday,122
09/05/2019,16:00:00,May,Thursday,122
09/05/2019,16:15:00,May,Thursday,122
10/05/2019,04:30:00,May,Friday,122
10/05/2019,08:00:00,May,Friday,122
10/05/2019,14:40:00,May,Friday,122
10/05/2019,16:00:00,May,Friday,122
10/05/2019,18:51:00,May,Friday,122
11/05/2019,10:45:00,May,Saturday,122
12/05/2019,22:10:00,May,Sunday,123
13/05/2019,06:30:00,May,Monday,123
13/05/2019,09:00:00,May,Monday,123
14/05/2019,06:00:00,May,Tuesday,123
14/05/2019,06:31:00,May,Tuesday,123
15/05/2019,05:30:00,May,Wednesday,123
15/05/2019,05:31:00,May,Wednesday,123
16/05/2019,06:00:00,May,Thursday,123
16/05/2019,08:30:00,May,Thursday,123
16/05/2019,22:15:00,May,Thursday,123
17/05/2019,06:00:00,May,Friday,123
17/05/2019,18:50:00,May,Friday,123
18/05/2019,08:00:00,May,Saturday,123
18/05/2019,08:01:00,May,Saturday,123
18/05/2019,16:15:00,May,Saturday,123
19/05/2019,10:00:00,May,Sunday,124
19/05/2019,11:40:00,May,Sunday,124
19/05/2019,17:15:00,May,Sunday,124
20/05/2019,09:42:00,May,Monday,124
20/05/2019,14:00:00,May,Monday,124
20/05/2019,16:22:00,May,Monday,124
20/05/2019,18:00:00,May,Monday,124
21/05/2019,05:30:00,May,Tuesday,124
21/05/2019,06:00:00,May,Tuesday,124
21/05/2019,07:00:00,May,Tuesday,124
22/05/2019,07:01:00,May,Wednesday,124
23/05/2019,06:00:00,May,Thursday,124
23/05/2019,15:30:00,May,Thursday,124
24/05/2019,06:05:00,May,Friday,124
24/05/2019,06:05:00,May,Friday,124
24/05/2019,11:30:00,May,Friday,124
25/05/2019,15:00:00,May,Saturday,124
25/05/2019,22:35:00,May,Saturday,124
26/05/2019,17:25:00,May,Sunday,125
27/05/2019,04:05:00,May,Monday,125
27/05/2019,06:05:00,May,Monday,125
27/05/2019,08:10:00,May,Monday,125
27/05/2019,14:10:00,May,Monday,125
27/05/2019,15:40:00,May,Monday,125
27/05/2019,21:00:00,May,Monday,125
28/05/2019,06:00:00,May,Tuesday,125
28/05/2019,14:00:00,May,Tuesday,125
29/05/2019,03:00:00,May,Wednesday,125
29/05/2019,15:00:00,May,Wednesday,125
30/05/2019,04:00:00,May,Thursday,125
30/05/2019,14:04:00,May,Thursday,125
31/05/2019,06:00:00,May,Friday,125
31/05/2019,06:05:00,May,Friday,125
31/05/2019,09:00:00,May,Friday,125
01/06/2019,06:15:00,Jun,Saturday,125
01/06/2019,06:40:00,Jun,Saturday,125
01/06/2019,12:35:00,Jun,Saturday,125
02/06/2019,06:05:00,Jun,Sunday,126
02/06/2019,12:00:00,Jun,Sunday,126
02/06/2019,13:32:00,Jun,Sunday,126
03/06/2019,06:00:00,Jun,Monday,126
03/06/2019,17:20:00,Jun,Monday,126
04/06/2019,06:00:00,Jun,Tuesday,126
04/06/2019,15:15:00,Jun,Tuesday,126
05/06/2019,02:10:00,Jun,Wednesday,126
05/06/2019,16:10:00,Jun,Wednesday,126
06/06/2019,08:35:00,Jun,Thursday,126
06/06/2019,11:00:00,Jun,Thursday,126
06/06/2019,15:00:00,Jun,Thursday,126
06/06/2019,23:35:00,Jun,Thursday,126
07/06/2019,09:00:00,Jun,Friday,126
08/06/2019,04:40:00,Jun,Saturday,126
08/06/2019,06:00:00,Jun,Saturday,126
09/06/2019,02:40:00,Jun,Sunday,127
09/06/2019,15:30:00,Jun,Sunday,127
09/06/2019,15:35:00,Jun,Sunday,127
10/06/2019,09:43:00,Jun,Monday,127
10/06/2019,12:00:00,Jun,Monday,127
10/06/2019,16:00:00,Jun,Monday,127
11/06/2019,07:30:00,Jun,Tuesday,127
11/06/2019,10:00:00,Jun,Tuesday,127
11/06/2019,12:04:00,Jun,Tuesday,127
11/06/2019,12:05:00,Jun,Tuesday,127
11/06/2019,15:10:00,Jun,Tuesday,127
11/06/2019,16:00:00,Jun,Tuesday,127
12/06/2019,09:15:00,Jun,Wednesday,127
12/06/2019,16:00:00,Jun,Wednesday,127
12/06/2019,20:10:00,Jun,Wednesday,127
13/06/2019,06:00:00,Jun,Thursday,127
13/06/2019,06:00:00,Jun,Thursday,127
13/06/2019,09:00:00,Jun,Thursday,127
14/06/2019,07:40:00,Jun,Friday,127
14/06/2019,08:00:00,Jun,Friday,127
14/06/2019,09:30:00,Jun,Friday,127
14/06/2019,14:12:00,Jun,Friday,127
15/06/2019,11:40:00,Jun,Saturday,127
16/06/2019,15:45:00,Jun,Sunday,128
16/06/2019,19:23:00,Jun,Sunday,128
17/06/2019,06:00:00,Jun,Monday,128
17/06/2019,10:30:00,Jun,Monday,128
17/06/2019,11:27:00,Jun,Monday,128
17/06/2019,18:15:00,Jun,Monday,128
17/06/2019,21:50:00,Jun,Monday,128
18/06/2019,06:00:00,Jun,Tuesday,128
18/06/2019,13:45:00,Jun,Tuesday,128
18/06/2019,19:42:00,Jun,Tuesday,128
19/06/2019,07:50:00,Jun,Wednesday,128
19/06/2019,08:00:00,Jun,Wednesday,128
19/06/2019,10:00:00,Jun,Wednesday,128
19/06/2019,10:30:00,Jun,Wednesday,128
21/06/2019,06:00:00,Jun,Friday,128
21/06/2019,14:15:00,Jun,Friday,128
21/06/2019,17:40:00,Jun,Friday,128
22/06/2019,17:10:00,Jun,Saturday,128
22/06/2019,19:50:00,Jun,Saturday,128
22/06/2019,21:52:00,Jun,Saturday,128
23/06/2019,11:15:00,Jun,Sunday,129
24/06/2019,14:00:00,Jun,Monday,129
24/06/2019,14:10:00,Jun,Monday,129
25/06/2019,11:00:00,Jun,Tuesday,129
26/06/2019,06:30:00,Jun,Wednesday,129
26/06/2019,10:50:00,Jun,Wednesday,129
26/06/2019,12:00:00,Jun,Wednesday,129
26/06/2019,20:10:00,Jun,Wednesday,129
27/06/2019,19:25:00,Jun,Thursday,129
01/07/2019,14:38:00,Jul,Monday,130
01/07/2019,18:00:00,Jul,Monday,130
02/07/2019,15:38:00,Jul,Tuesday,130
04/07/2019,06:30:00,Jul,Thursday,130
04/07/2019,08:10:00,Jul,Thursday,130
05/07/2019,06:25:00,Jul,Friday,130
05/07/2019,12:45:00,Jul,Friday,130
05/07/2019,17:45:00,Jul,Friday,130
06/07/2019,16:40:00,Jul,Saturday,130
08/07/2019,06:11:00,Jul,Monday,131
08/07/2019,12:30:00,Jul,Monday,131
08/07/2019,14:15:00,Jul,Monday,131
09/07/2019,08:00:00,Jul,Tuesday,131
09/07/2019,09:10:00,Jul,Tuesday,131
09/07/2019,11:10:00,Jul,Tuesday,131
10/07/2019,05:40:00,Jul,Wednesday,131
10/07/2019,06:25:00,Jul,Wednesday,131
10/07/2019,07:30:00,Jul,Wednesday,131
11/07/2019,15:50:00,Jul,Thursday,131
12/07/2019,01:00:00,Jul,Friday,131
12/07/2019,11:00:00,Jul,Friday,131
12/07/2019,14:00:00,Jul,Friday,131
12/07/2019,15:30:00,Jul,Friday,131
13/07/2019,07:00:00,Jul,Saturday,131
13/07/2019,12:00:00,Jul,Saturday,131
14/07/2019,00:05:00,Jul,Sunday,132
14/07/2019,10:00:00,Jul,Sunday,132
14/07/2019,11:00:00,Jul,Sunday,132
15/07/2019,14:15:00,Jul,Monday,132
15/07/2019,18:05:00,Jul,Monday,132
16/07/2019,05:25:00,Jul,Tuesday,132
16/07/2019,06:30:00,Jul,Tuesday,132
16/07/2019,14:55:00,Jul,Tuesday,132
17/07/2019,06:25:00,Jul,Wednesday,132
17/07/2019,08:25:00,Jul,Wednesday,132
17/07/2019,09:30:00,Jul,Wednesday,132
17/07/2019,10:55:00,Jul,Wednesday,132
17/07/2019,15:30:00,Jul,Wednesday,132
17/07/2019,17:05:00,Jul,Wednesday,132
18/07/2019,06:25:00,Jul,Thursday,132
18/07/2019,10:00:00,Jul,Thursday,132
18/07/2019,13:25:00,Jul,Thursday,132
19/07/2019,10:20:00,Jul,Friday,132
19/07/2019,10:21:00,Jul,Friday,132
21/07/2019,09:10:00,Jul,Sunday,133
22/07/2019,10:00:00,Jul,Monday,133
22/07/2019,13:25:00,Jul,Monday,133
22/07/2019,16:55:00,Jul,Monday,133
22/07/2019,17:30:00,Jul,Monday,133
23/07/2019,07:03:00,Jul,Tuesday,133
23/07/2019,13:48:00,Jul,Tuesday,133
25/07/2019,05:25:00,Jul,Thursday,133
25/07/2019,11:25:00,Jul,Thursday,133
25/07/2019,13:30:00,Jul,Thursday,133
25/07/2019,14:25:00,Jul,Thursday,133
26/07/2019,09:00:00,Jul,Friday,133
26/07/2019,11:00:00,Jul,Friday,133
27/07/2019,17:01:00,Jul,Saturday,133
29/07/2019,00:13:00,Jul,Monday,134
29/07/2019,17:30:00,Jul,Monday,134
30/07/2019,08:55:00,Jul,Tuesday,134
30/07/2019,12:35:00,Jul,Tuesday,134
30/07/2019,15:30:00,Jul,Tuesday,134
31/07/2019,08:25:00,Jul,Wednesday,134
31/07/2019,12:42:00,Jul,Wednesday,134
01/08/2019,09:25:00,Aug,Thursday,134
01/08/2019,09:30:00,Aug,Thursday,134
01/08/2019,15:45:00,Aug,Thursday,134
01/08/2019,16:00:00,Aug,Thursday,134
02/08/2019,13:45:00,Aug,Friday,134
03/08/2019,08:20:00,Aug,Saturday,134
03/08/2019,15:55:00,Aug,Saturday,134
04/08/2019,07:05:00,Aug,Sunday,135
04/08/2019,08:25:00,Aug,Sunday,135
04/08/2019,11:20:00,Aug,Sunday,135
05/08/2019,08:20:00,Aug,Monday,135
05/08/2019,09:00:00,Aug,Monday,135
05/08/2019,18:20:00,Aug,Monday,135
06/08/2019,10:55:00,Aug,Tuesday,135
06/08/2019,10:55:00,Aug,Tuesday,135
08/08/2019,06:25:00,Aug,Thursday,135
08/08/2019,09:45:00,Aug,Thursday,135
08/08/2019,10:25:00,Aug,Thursday,135
08/08/2019,20:50:00,Aug,Thursday,135
09/08/2019,13:23:00,Aug,Friday,135
09/08/2019,13:40:00,Aug,Friday,135
10/08/2019,20:00:00,Aug,Saturday,135
11/08/2019,01:55:00,Aug,Sunday,136
11/08/2019,11:10:00,Aug,Sunday,136
12/08/2019,12:20:00,Aug,Monday,136
12/08/2019,14:39:00,Aug,Monday,136
12/08/2019,15:55:00,Aug,Monday,136
12/08/2019,16:55:00,Aug,Monday,136
13/08/2019,06:25:00,Aug,Tuesday,136
13/08/2019,10:15:00,Aug,Tuesday,136
13/08/2019,16:00:00,Aug,Tuesday,136
14/08/2019,07:30:00,Aug,Wednesday,136
14/08/2019,09:00:00,Aug,Wednesday,136
14/08/2019,20:00:00,Aug,Wednesday,136
15/08/2019,09:15:00,Aug,Thursday,136
16/08/2019,06:25:00,Aug,Friday,136
16/08/2019,15:40:00,Aug,Friday,136
17/08/2019,07:00:00,Aug,Saturday,136
17/08/2019,14:40:00,Aug,Saturday,136
18/08/2019,11:30:00,Aug,Sunday,137
18/08/2019,17:00:00,Aug,Sunday,137
18/08/2019,18:00:00,Aug,Sunday,137
19/08/2019,16:20:00,Aug,Monday,137
21/08/2019,09:25:00,Aug,Wednesday,137
21/08/2019,09:40:00,Aug,Wednesday,137
22/08/2019,06:05:00,Aug,Thursday,137
23/08/2019,08:40:00,Aug,Friday,137
25/08/2019,01:45:00,Aug,Sunday,138
25/08/2019,14:50:00,Aug,Sunday,138
26/08/2019,06:55:00,Aug,Monday,138
26/08/2019,17:45:00,Aug,Monday,138
27/08/2019,06:30:00,Aug,Tuesday,138
27/08/2019,14:15:00,Aug,Tuesday,138
27/08/2019,14:25:00,Aug,Tuesday,138
28/08/2019,06:00:00,Aug,Wednesday,138
28/08/2019,13:09:00,Aug,Wednesday,138
29/08/2019,09:15:00,Aug,Thursday,138
30/08/2019,17:50:00,Aug,Friday,138
01/09/2019,08:00:00,Sep,Sunday,139
01/09/2019,22:35:00,Sep,Sunday,139
02/09/2019,06:20:00,Sep,Monday,139
02/09/2019,12:40:00,Sep,Monday,139
03/09/2019,11:40:00,Sep,Tuesday,139
03/09/2019,14:40:00,Sep,Tuesday,139
03/09/2019,15:05:00,Sep,Tuesday,139
05/09/2019,04:55:00,Sep,Thursday,139
05/09/2019,16:55:00,Sep,Thursday,139
06/09/2019,11:01:00,Sep,Friday,139
06/09/2019,19:30:00,Sep,Friday,139
07/09/2019,14:15:00,Sep,Saturday,139
08/09/2019,14:10:00,Sep,Sunday,140
08/09/2019,15:20:00,Sep,Sunday,140
09/09/2019,14:00:00,Sep,Monday,140
09/09/2019,17:25:00,Sep,Monday,140
09/09/2019,23:15:00,Sep,Monday,140
10/09/2019,10:00:00,Sep,Tuesday,140
11/09/2019,13:10:00,Sep,Wednesday,140
11/09/2019,18:00:00,Sep,Wednesday,140
12/09/2019,10:10:00,Sep,Thursday,140
12/09/2019,20:00:00,Sep,Thursday,140
13/09/2019,16:30:00,Sep,Friday,140
14/09/2019,18:45:00,Sep,Saturday,140
15/09/2019,08:50:00,Sep,Sunday,141
16/09/2019,11:05:00,Sep,Monday,141
17/09/2019,06:20:00,Sep,Tuesday,141
17/09/2019,12:00:00,Sep,Tuesday,141
18/09/2019,15:30:00,Sep,Wednesday,141
19/09/2019,18:25:00,Sep,Thursday,141
20/09/2019,06:35:00,Sep,Friday,141
20/09/2019,07:10:00,Sep,Friday,141
21/09/2019,08:15:00,Sep,Saturday,141
21/09/2019,09:10:00,Sep,Saturday,141
21/09/2019,14:05:00,Sep,Saturday,141
22/09/2019,10:10:00,Sep,Sunday,142
23/09/2019,09:40:00,Sep,Monday,142
23/09/2019,10:55:00,Sep,Monday,142
23/09/2019,11:30:00,Sep,Monday,142
23/09/2019,12:30:00,Sep,Monday,142
23/09/2019,15:40:00,Sep,Monday,142
23/09/2019,20:25:00,Sep,Monday,142
24/09/2019,06:55:00,Sep,Tuesday,142
24/09/2019,09:30:00,Sep,Tuesday,142
24/09/2019,12:30:00,Sep,Tuesday,142
25/09/2019,11:55:00,Sep,Wednesday,142
26/09/2019,09:40:00,Sep,Thursday,142
26/09/2019,19:00:00,Sep,Thursday,142
27/09/2019,04:05:00,Sep,Friday,142
27/09/2019,07:56:00,Sep,Friday,142
27/09/2019,19:58:00,Sep,Friday,142
28/09/2019,00:03:00,Sep,Saturday,142
28/09/2019,07:30:00,Sep,Saturday,142
29/09/2019,05:20:00,Sep,Sunday,143
29/09/2019,10:10:00,Sep,Sunday,143
30/09/2019,02:50:00,Sep,Monday,143
30/09/2019,15:55:00,Sep,Monday,143
01/10/2019,08:05:00,Oct,Tuesday,143
01/10/2019,11:30:00,Oct,Tuesday,143
01/10/2019,17:30:00,Oct,Tuesday,143
02/10/2019,06:35:00,Oct,Wednesday,143
02/10/2019,07:12:00,Oct,Wednesday,143
02/10/2019,16:25:00,Oct,Wednesday,143
02/10/2019,18:00:00,Oct,Wednesday,143
03/10/2019,06:00:00,Oct,Thursday,143
03/10/2019,17:45:00,Oct,Thursday,143
04/10/2019,14:00:00,Oct,Friday,143
04/10/2019,16:00:00,Oct,Friday,143
06/10/2019,10:05:00,Oct,Sunday,144
06/10/2019,21:00:00,Oct,Sunday,144
07/10/2019,21:00:00,Oct,Monday,144
09/10/2019,07:00:00,Oct,Wednesday,144
09/10/2019,09:00:00,Oct,Wednesday,144
10/10/2019,15:40:00,Oct,Thursday,144
10/10/2019,16:00:00,Oct,Thursday,144
10/10/2019,17:00:00,Oct,Thursday,144
10/10/2019,21:15:00,Oct,Thursday,144
12/10/2019,12:15:00,Oct,Saturday,144
13/10/2019,07:00:00,Oct,Sunday,145
16/10/2019,14:55:00,Oct,Wednesday,145
17/10/2019,10:55:00,Oct,Thursday,145
17/10/2019,20:04:00,Oct,Thursday,145
18/10/2019,03:30:00,Oct,Friday,145
18/10/2019,09:45:00,Oct,Friday,145
21/10/2019,09:45:00,Oct,Monday,146
21/10/2019,16:15:00,Oct,Monday,146
22/10/2019,10:40:00,Oct,Tuesday,146
22/10/2019,11:30:00,Oct,Tuesday,146
22/10/2019,14:10:00,Oct,Tuesday,146
23/10/2019,08:00:00,Oct,Wednesday,146
23/10/2019,14:15:00,Oct,Wednesday,146
23/10/2019,15:00:00,Oct,Wednesday,146
24/10/2019,18:40:00,Oct,Thursday,146
26/10/2019,17:00:00,Oct,Saturday,146
28/10/2019,08:50:00,Oct,Monday,147
28/10/2019,09:00:00,Oct,Monday,147
29/10/2019,08:45:00,Oct,Tuesday,147
29/10/2019,11:30:00,Oct,Tuesday,147
30/10/2019,15:20:00,Oct,Wednesday,147
30/10/2019,21:40:00,Oct,Wednesday,147
31/10/2019,04:30:00,Oct,Thursday,147
01/11/2019,05:50:00,Nov,Friday,147
01/11/2019,07:20:00,Nov,Friday,147
03/11/2019,10:43:00,Nov,Sunday,148
03/11/2019,17:30:00,Nov,Sunday,148
04/11/2019,06:15:00,Nov,Monday,148
04/11/2019,17:45:00,Nov,Monday,148
05/11/2019,17:40:00,Nov,Tuesday,148
06/11/2019,11:10:00,Nov,Wednesday,148
07/11/2019,06:30:00,Nov,Thursday,148
